Id,InDegree,OutDegree,Degree,ModularityClass,Tags,Urls
07841896-0611-481e-bfc4-6e47497b9639,2,5,7,D,,http://agora.eu.org
2630c27e-14cb-439e-a69e-d0ca79678282,5,134,139,C,,http://patlotch.com
2486203e-9f78-421f-a1e4-00b71a721358,7,5,12,B,,http://le-blog-sam-la-touch.over-blog.com
ed0a7b7d-5b0c-41cb-a949-5d4e880817fc,150,103,253,B,media audio,http://la-bas.org
65b7c335-9ca5-41ea-8e1a-85b78bc241eb,16,41,57,E,,http://respire-asbl.be
c7520a2f-aceb-4b94-b0b3-d1cd460b8f69,12,42,54,B,,http://www.pierrederuelle.com
b1322aa0-a181-4c60-9453-39ed10723735,244,224,468,A,,http://facebook.com/Alternatiba.eu http://twitter.com/1000Alternatiba http://blogs.mediapart.fr/blog/alternatiba http://alternatiba.eu/charte-des-alternatiba
e242805a-86ef-4529-9961-42170e4b38c5,41,82,123,E,,http://objecteursdecroissance.be
1d766a77-0f25-44d7-b777-7db4216c9675,10,10,20,B,,http://ethnographiques.org
1edc1dab-0aee-48d9-b1a3-2e5f7e0bc2a5,57,160,217,C,media,http://mediaslibres.org http://mediaslibres.lautre.net
18f1cedb-ebe8-4c08-98ba-e2fbaa8e7c5a,1,2,3,B,,http://theyesmenarerevolting.com
28bd6871-92c7-45d5-9d8a-bb80d16a3310,15,75,90,B,video,http://www.lecinemaestpolitique.fr
5af9bf18-f12b-4298-94aa-16b7b2da7645,4,8,12,C,,http://fragmentsduvisible.org
853b3989-cf80-4f96-8af4-c70f2d0ab448,27,278,305,C,,http://sous-la-cendre.info
fc1dd611-046c-4ff7-8747-f0983bf8a93c,3,5,8,C,,http://magasin-general.fr
d6e81768-cd10-42bc-8ae0-69536c353b3f,20,1,21,B,group,http://roosevelt2012.fr
1f7a5a5d-cfdb-489c-96ff-d7d73bb7cb54,7,4,11,E,,http://cafecitoyen.org
03febc41-01d2-4298-a7a5-c460333f9412,3,0,3,E,,http://objecteursdecroissance2012.fr
a4445f3d-a6ca-43f4-9fbd-ace863e12f1c,1,0,1,E,,http://objectifdecroissance.fr
75ab35e7-01b2-41b3-ad2d-3576cb9d9096,29,53,82,B,,http://reopen911.info
f88d07a7-9e17-4f43-9acc-f94e44fe1f4c,63,12,75,B,,http://counterpunch.org
dc14d982-8ad1-423b-9a6b-d21a5bbab103,51,80,131,C,,http://rfpp.net
e9a3c6ba-e2ba-47a9-a312-19c55041c1be,56,17,73,C,,http://libcom.org
ad9418f5-ee03-4c8a-a427-cd46bedc2335,71,2,73,A,media text,http://lpo.fr http://zite.fr
24a93da8-d601-4336-92be-03112fce2a47,78,57,135,B,,http://www.pauljorion.com
5b8c8e9f-5d16-4c33-af16-1549acb77402,96,0,96,C,,https://www.marxists.org
356c0684-4e6b-4852-aafd-812c011f2947,61,0,61,C,,http://internetdown.org
ae231c34-50e8-4eb1-b53c-a738e1a97621,51,3,54,B,,http://scienceshumaines.com
978caade-ade2-4c99-9ee4-4b837c782607,63,51,114,B,,http://ujfp.org
3c76a3fb-573c-4bc5-94dc-2a1003af71de,45,116,161,A,,http://fabrice-nicolino.com
0042392b-d6c2-408b-933b-ed15f154768f,47,0,47,C,media text,http://zite.fr
993166b0-23ac-47b3-b521-2debe978f5c9,53,97,150,B,,http://monolecte.fr
6da978d7-5c63-49cb-a242-b8cd47690128,39,18,57,B,politics,http://www.anticor.org
7f5ff422-7eec-4394-9a3e-b5c513f74e01,58,25,83,A,,https://www.grain.org
069b3a6a-2c56-410d-a892-6d8cabadf6e8,35,4,39,A,,http://footprintnetwork.org
e2c3aa6a-20ad-429f-b750-80242a02bddb,59,35,94,B,,http://globalresearch.ca
a7257aa8-5ebe-4e11-bf47-27c47f20112c,89,8,97,C,,http://autistici.org
ae457f14-0d4e-4fe2-9969-951b6b148a65,36,3,39,D,,http://apinc.org
b54ace8f-2d63-4ed8-a6c3-b79f23d7cb4d,51,12,63,A,,http://www.euractiv.com
3b75da10-8062-4752-bedb-d7e64d9ebac4,55,37,92,D,,http://www.globenet.org
e73ca9d3-4ede-451d-8a8c-540afc8a6170,49,1,50,A,,https://www.anses.fr
0d645752-791e-4645-8e0f-0d32c92fdd63,37,14,51,A,,http://www.fph.ch
eac8f674-856c-4f6c-9ee4-10c0ed1578bf,29,13,42,D,,http://www.domainepublic.net
882019f6-de87-4bfa-827f-841cd46c3928,28,1,29,D,,https://euobserver.com
e25b8e66-5a61-4ac3-8006-6516ee808ce1,60,31,91,B,,http://www.lavie.fr
d71dd757-e2b8-4026-827a-52103b7e9e46,29,5,34,A,,http://www.eclm.fr
3811f72e-3fa2-4c48-b152-681b4d4e7a1c,103,23,126,A,,http://corporateeurope.org
af99b690-dca6-42e3-ae78-4b132032642c,33,65,98,D,,http://a-brest.net
d546f120-aeff-471a-9b2d-8c3612ffbfa6,102,11,113,B,,http://hrw.org
0c952c12-16ef-438d-8fba-e10d17e97395,104,0,104,B,,http://rts.ch
e92a9022-3300-407e-be41-f04a008db7b1,64,26,90,A,,http://www.fnab.org
20d262fc-0192-42a3-b8cd-8ad4a0cf220d,70,12,82,D,,https://www.eff.org
2646b71a-55a3-4565-842e-d00ee4cc62ba,67,16,83,A,eat,http://reseau-amap.org
3da98f21-fd81-439d-a4ab-efd6a5a9ac7e,111,1,112,B,,http://bellaciao.org
960ed6e9-ccd3-4ff3-ab1e-75ef687e6bce,23,6,29,A,,http://www.60millions-mag.com
5772fb5d-e38c-40cf-ac0e-1300b9bbe3cb,37,1,38,B,,http://www.maxisciences.com
246e7dac-04f9-41b5-90ad-98c6f6ab93b6,86,41,127,A,,http://www.infogm.org
78af47f6-44c1-4402-af13-d03c1bad89f6,73,1,74,B,,http://atheles.org
2bd5cd75-4d92-4d20-8feb-a87d524588a6,52,17,69,A,,http://manicore.com
3d8bbec1-1d85-4bc3-8dfa-01935497fb9a,80,224,304,C,,http://juralib.noblogs.org
94f9da3c-e5c9-46dd-8337-ad1b19c72f56,47,153,200,A,,http://yvesmichel.org
44abf711-0552-4e1f-87e2-8ef9927ac195,76,10,86,A,,http://www.futura-sciences.com
da6970cf-a275-4f05-8a13-52879665b379,80,2,82,B,,http://www.ledevoir.com
68373437-a5b1-4fc1-a79e-3176206f5e5d,10,12,22,A,,http://www.abiodoc.com
580ab8be-eebb-46ea-918f-6164cf970dcb,104,52,156,B,media web,http://owni.fr
f50f08fa-b3fe-4a40-99ac-b2bdabeab124,26,44,70,A,media,http://alterjt.tv http://alterjt.tumblr.com http://twitter.com/alterjt http://facebook.com/alterjt.tv http://plus.google.com/+alterJT/posts http://youtube.com/channel/UCL_XhFKB9QBxU2RGDxO1LBw
7bb9f60c-667c-4905-91e2-3e4c94be93ba,27,1,28,C,,http://squat.net http://planet.squat.net
c5f6fb1f-2f5e-406f-adb1-da479e70386f,43,3,46,C,,http://samizdat.net
2a16b693-3eec-4198-b91d-a277fbce3ee8,9,14,23,C,,https://collectifattieke.wordpress.com
b18be7bd-7553-40e4-904c-e8cf62bc5ba4,5,3,8,B,,http://cgt.fralibvivra.over-blog.com
4c9cad39-83c4-43f7-9ffd-e8be29e8568b,21,13,34,F,,http://frap.samizdat.net
3f8a6c98-278f-492b-8822-0b3a8f899315,4,0,4,A,,http://facebook.com/SemaineAlterPesticides http://facebook.com/pages/Semaine-pour-les-alternatives-aux-pesticides
637c7c05-0c67-45bf-a449-60b3d4b55e13,3,0,3,B,,http://facebook.com/pages/Ce-Que-Cachent-Vos-Medias http://facebook.com/pages/Ce-Que-Cachent-Vos-Medias/159124017455829
a7ca4b9d-3a10-41f9-bb17-95c21f3b84cd,3,0,3,B,group politics,http://facebook.com/pages/Les-Citoyens-Constituants http://facebook.com/pages/Les-Citoyens-Constituants/336188216482642
c61a9bff-11a5-47cc-959a-e9baa357163b,3,0,3,A,,http://facebook.com/pages/Combat-Monsanto-officiel http://facebook.com/pages/Combat-Monsanto-officiel/136071526429368
73f429c4-0153-459c-97cd-c5b3ce07ed16,15,97,112,B,,http://reseauxcitoyens-st-etienne.org
881db6e3-66fd-44f4-b071-d568936a821a,11,8,19,D,,http://publicdomainmanifesto.org
a6c55d9c-0f0f-451c-bccd-fa1ddaa1a6e2,15,7,22,B,,http://citoyens-resistants.fr
1c2e8d1a-67be-4775-809a-ad873cee2ed7,6,7,13,A,earth agriculture,http://villes-et-villages-sans-pesticides.fr
49957443-1bba-4b8a-8a50-ec35f6f6cd5a,7,18,25,A,,http://forumcitoyenpourlarse.org
80df3dd8-59be-429b-a1a1-9c9b1ff20455,0,0,0,NC,,http://www.combattants-volontaires-de-la-resistance.com
46b7c3a1-8249-4f6c-8e1f-f72e34bce703,0,0,0,NC,,http://www.reseau-citoyens-resistants.fr
59372585-b15c-4f89-880b-5d830c843dd1,2,1,3,B,,http://criticalresistance.org
3b55835c-97d3-4f81-b956-b6617873d4ce,6,34,40,E,,http://www.associations21.org
8d598ae0-5e8b-4578-a9ec-184c5ef4b582,6,0,6,E,,http://objecteursdecroissance.fr
6bccab75-15f2-4e6b-a55c-04683808bf87,5,18,23,E,,http://decroissance-elections.fr
bb2d2119-94e9-4146-b7bf-83e8fd0a753f,6,13,19,A,,http://alerte-medecins-pesticides.fr
3c4e9bca-51d3-4453-aa01-e409e968a5ad,2,0,2,A,,https://www.facebook.com/LesObjecteursDeCroissance
d9459ad9-aa78-42c2-86e5-f4146fd92ce5,7,18,25,B,,http://resistance-politique.fr
fbc56aff-6703-4689-ab3c-d2d38ae1b8fb,1,0,1,D,,http://coworkingmanifesto.com
0d346758-42dc-4aea-9c3f-e11ecd3f7c0c,1,0,1,B,,http://democratiezero6.fr
a9d28896-eb92-4c38-b06a-7748cab65ae5,3,8,11,A,,http://terriensmalins.strikingly.com
ee53efae-37f2-4ad7-b0ce-20236fa47d98,3,13,16,E,,http://lescompagnonsdelatransition.jimdo.com
b1af5c9e-6dd0-43de-a309-f1a41ad7c9bf,2,2,4,B,,http://democratie-saintandredevalborgne.com
a0926ef7-9d2e-4056-b778-d237f6c20d0c,0,4,4,A,object,http://recuperacteurs.fr
0fd9bc1d-43db-449e-86f4-eecc962bf79d,2,1,3,C,,http://ouvrirloeil.blogspot.com
ec92515e-ea62-4b5a-8a35-32fcf3e0765d,16,55,71,B,,http://voie-militante.com
fa6ea060-f0fe-4ea2-8b65-b46f504a4c97,4,0,4,E,,http://www.bretagnedecroissance.fr
57776f4d-dbe7-4b3d-a5b5-9a855a7c7616,4,18,22,B,,http://axedelaresistance.com
eac6ba02-a716-431c-a350-0bd349f2a9b9,5,1,6,E,economy,http://civilisation-sans-argent.org
30f307f9-71f7-4281-9732-8a127449ba4f,2,0,2,E,,http://europedecroissance.eu
7bd620f7-c20b-4107-ba96-5370e20401d9,1,0,1,B,,http://adsapientia44.blogspot.com
486385bd-adf4-4fe4-829b-1c202f623723,5,15,20,D,,http://decisionsdurables.com
5cfa8319-0899-4393-a6ed-2e3ca44747e2,2,68,70,A,,http://lecoclicot.blogspot.com
05b653a5-528e-422e-b285-f67b687d0f42,2,0,2,B,,http://bambuser.com/channel/convergencesluttes
85b07712-be82-4f83-b452-2b0ecc450f60,7,14,21,B,,http://resistancepedagogique.blog4ever.com
e01f83e1-24bd-46d2-806e-d6f3d95f7c75,0,33,33,A,,http://lejardindepascaline.blogspot.com
da45c9d5-6d55-4dc5-8fb1-7387fd028e21,5,18,23,E,,http://decroissance2012.fr
d9fb3c23-58fd-41c2-9042-2dffcb9bf58f,11,2,13,A,,http://citoyensdumonde.fr
115636f8-5daa-42d8-8e84-c3abfc82eb95,6,0,6,B,,http://luttes-etudiantes.com
5e8f8275-5bb0-4105-9109-46f2e230bcc2,6,9,15,B,,http://objectifdemocratie.org
95e55432-b2b9-4640-9cb7-278b0744e67a,7,79,86,B,,http://comite-pour-une-nouvelle-resistance.over-blog.com
4d7945e1-0268-45fc-86cc-43762541a8df,6,6,12,A,agriculture,http://pesticides-non-merci.com
d29c1f09-5a39-4563-a4c3-716ff0da1797,6,62,68,A,,http://assosdecroissanceconviviale.over-blog.com
c88795a8-5a64-4534-a6af-d5e8fb50002b,15,6,21,A,,http://festival-resistances.fr
9e121876-34ec-4fdf-9d1a-3a9a641f38d8,2,2,4,A,,http://pesticidescancer.eu
1a2a4d8e-6132-4d78-bf3f-cb8ae8ed3ab8,15,31,46,B,,http://h16free.com
deff0733-2c4d-4981-9d00-4b801f326f91,8,25,33,D,,http://unisson.co
bb932d18-2479-45f7-8eb7-e68d15472a85,3,10,13,B,,http://idees-beaumont.org
761b3675-1c6e-4345-a0a6-d256c535b1f0,15,8,23,A,group,http://coopaname.coop
35d2d6bc-c6ec-4014-83c8-97cb9a4420e6,3,0,3,B,,http://citoyensdebout.org
9c3dbeaf-d789-43a6-beb4-52ecb1bdc46d,7,7,14,A,,http://lareservedesarts.org
6de53d7a-b21e-4b1d-aff0-f997af486e5d,4,7,11,D,group,http://portparallele.com
63cca9d4-dd57-4ed0-9c5e-c0d69fe55ef5,24,8,32,A,,http://www.ressourcerie.fr/Vos-Ressourceries/Localisations
e11a4da3-20c7-4f9b-aa51-9f989b885119,2,2,4,B,,https://assoalice.wordpress.com
1d0ef1ca-1d43-4c25-87f1-9ff9dcf91664,0,0,0,NC,,http://www.coopetic.com
a56f55c5-4e0c-45b9-a78c-878e433875bf,15,53,68,D,,http://movilab.org/index.php?title=Le_manifeste_des_Tiers_Lieux
fcc7ef85-2a30-4d39-ab17-7b8b4e4ba063,53,86,139,A,,http://sciencescitoyennes.org
6a24db50-0e77-4907-af24-5ca601c29cbe,21,16,37,A,agriculture,http://villecomestible.org
b75c021f-e32f-4213-a2e3-d9bd10581d2b,7,5,12,A,,http://www.toitsvivants.org
1de7e7f0-4723-495b-a37e-89b109db458d,1,12,13,A,,http://gdrillon.id.st
220184fc-af02-42ad-87ed-082542eb4aea,2,28,30,A,,http://www.zone-ah.org
0d1592aa-2e34-4f5a-b888-a8d2e7088967,5,62,67,B,,http://alalumieredunouveaumonde.blogspot.com
428f9321-a186-4fab-a661-489d19c1e6a8,15,18,33,A,,http://jardinons-ensemble.org
5b4a59aa-b84c-4de5-8095-911dc5c35811,2,5,7,A,,http://avoir20ansdanslesaures.net
587ade09-3e0d-4b6d-8fcc-28daf6e52bb6,7,36,43,A,agriculture,https://villepermaculturelle.wordpress.com
81924b9c-2cb0-4635-973a-2647ce4b2151,0,6,6,B,,http://feudelesprit.com
88e93bf3-5c1d-4bfa-b455-1e36da8f51d2,9,6,15,A,,http://lagenerale.fr
6e6d1064-3866-43b7-9033-320bab129d4d,39,11,50,D,,http://fsf.org
3b9cb866-3151-47ce-b63a-28e77742827f,16,10,26,D,,http://fsfe.org
a69e512e-ac03-4379-b28b-e5c36e0fb7f6,28,142,170,C,,http://zones-subversives.com http://zones-subversives.over-blog.com
1d3c7f62-5d80-4d2d-a5f2-b8813ddc9909,1,0,1,C,health love,http://accoucherautrement.free.fr
58f82fa9-6302-40e7-bd35-e65536cf1452,0,0,0,NC,health,http://forum-anti-psychiatrie.com
bf42ad46-8e50-4378-87b1-7c3d49a88733,50,53,103,C,,http://1libertaire.free.fr
70e03289-b9ee-4cb0-9072-4dd3f0fa4ca3,22,2,24,C,video audio creation list ,http://ubu.com
50e54039-555d-4941-90ef-cedb20e6b8b9,0,4,4,C,creation,http://chrismarker.org
93daa6bb-de5c-47a9-b0d9-443e30b24904,3,6,9,B,,http://roland-veuillet.eu.org http://roland-veuillet.ouvaton.org
922a77e6-6c41-4393-8332-4529c19666f2,3,7,10,C,,http://onvaulxmieuxqueca.ouvaton.org
dd14bc0b-ede9-499b-b67c-6c1ad98055ad,6,2,8,C,,http://sudeducation92.ouvaton.org
856d8361-bd51-4bad-9520-49bc8a2af58f,6,8,14,B,,http://delairafranceinter.ouvaton.org
99373de8-aa56-4a48-8e60-bc80bac8089e,4,30,34,D,,http://attacm.ouvaton.org
0c605e73-167a-4787-9391-0921950f3ee7,60,19,79,C,media list,http://les-renseignements-genereux.org
44a64b70-7df6-463b-b273-72d0c144dbfc,89,60,149,C,,http://non-fides.fr
eced60e4-71d4-4e2d-b6c1-aea2ef228cc7,89,23,112,B,politics,http://twitter.com/lepg http://lepartidegauche.fr http://facebook.com/partidegauche.national
e59e8fcd-558c-45fd-846b-cc3ea59ae2b8,4,43,47,D,,http://techn0polis.net http://twitter.com/amaelle_g
631f22c6-9ed7-4372-814e-ff64a438fe6e,7,8,15,B,,http://copaf.ouvaton.org
15a8a1fd-8095-495e-87c8-85aeab704dba,3,4,7,A,,http://alder.ouvaton.org
553db110-e964-441e-af10-0205170b82c4,11,3,14,C,text words map,https://montenlair.wordpress.com
b2d45ed4-0a28-4bdf-b42e-8ef946537aac,1,0,1,C,,https://nasalclown.wordpress.com
b6fdef43-a22a-4a5b-a382-d9457c4d0607,7,1,8,A,creation map,http://khiasma.net
21b96705-0157-4df3-abeb-b54fdea14afe,37,4,41,C,,http://offensive.samizdat.net http://offensiverevue.wordpress.com
94541a18-d21c-4632-9003-b5976f55161e,4,12,16,C,,http://prisonniers-politiques.samizdat.net
3f412ac8-4d29-4b35-b465-2cce227f9690,2,1,3,C,,http://dugoudronetdesplumes.samizdat.net
5b5a32df-039a-4866-943b-b26f0c62885b,22,1,23,C,,http://quefaitlapolice.samizdat.net
fe1f1a2b-9f5e-424f-9c9a-6a576aea67b0,5,23,28,C,,http://tours-antifa.samizdat.net
dc341f91-5d54-45b6-8534-5073a151b349,7,1,8,E,,http://publisexisme.samizdat.net
fccca73f-63a5-4ad3-b610-c7033d0a84f7,40,6,46,C,,http://reflexes.samizdat.net
ae6debbf-40bc-4312-90a8-e23762bd22c4,19,26,45,C,,http://transfo.squat.net
dd5f5365-0312-4a37-b91a-9c10d61d00c3,3,1,4,C,,http://encres-noires.squat.net
fda1918f-268e-4917-b5b8-8fa84504f829,3,7,10,C,,http://le56.squat.net
9b129d55-dfc3-4fd2-affd-0426a28240ae,22,35,57,C,,http://atouteslesvictimes.samizdat.net
d7ec2802-b8f4-428f-8653-ec6dc960145b,2,0,2,C,,http://espaceautogere.squat.net
86f91b5e-f92e-4fc8-b871-a4d015faeb7e,2,9,11,A,,http://guidaltern.samizdat.net
14d10441-b639-4b9d-b5ab-f01d0232a5cd,4,2,6,C,,http://biblioweb.samizdat.net
560eee6a-1279-4b7a-8470-c2e2fb9767bc,5,17,22,C,,http://capab.samizdat.net
c9c37171-5adb-4e25-8fbc-94192d1297da,10,4,14,C,,http://nlpf.samizdat.net
dba692b5-b77e-40a9-8be2-3d74c0069850,2,1,3,C,,http://dijon.squat.net
ef40a890-8f1a-4816-99ea-26d6e360a2a3,47,2,49,C,media text philo,http://multitudes.net http://multitudes.samizdat.net
38acabdf-7364-4739-8a59-18cea4c19f75,24,13,37,C,,http://creatoulouse.squat.net
8896b25e-c2e9-4655-af17-015c944347d1,3,0,3,B,,http://ainsi-squattent-ils.fr
6daf1745-8841-46f9-8804-94b4c22e8a3b,7,6,13,C,,http://montpellier.squat.net
97a2213a-da9d-49d1-b26c-bd3a6d03eaeb,2,1,3,C,,http://charade.squat.net
375334ca-26a8-4ceb-a6d6-ec1ae092e525,3,0,3,C,,http://lille.squat.net
75fbe2bb-0290-4bf2-ba1e-3fe31267c12f,65,103,168,C,,http://fr.squat.net
51d8459f-d2cd-414e-8094-14679c9ed89f,4,42,46,E,,http://decroissancepasdecalais.blogspot.com
fca54bff-72ae-42a3-b5af-89ef8b999b49,1,0,1,A,,http://pearltrees.com/t/decroissance-altercroissance
dc331fe7-6b32-410e-aef3-88d5494324c0,6,13,19,E,,http://plusconscient.net
fbd3d1f2-8769-4b2d-b259-fcffd4088dd6,17,11,28,B,,http://vivrecru.org http://regenere.org
7b4e71b6-9d1b-4096-9b9c-2c97c69cb34e,13,61,74,E,,http://projet-decroissance.net
82e4df51-36d2-4818-97f4-fec2d489da42,16,5,21,C,,http://pantheresenragees.noblogs.org
c88a6aea-272f-4612-9476-d3588a834f66,9,1,10,E,,http://sequovia.com
881d5783-d13a-4000-8a3a-0cdb41f8d400,9,5,14,D,,http://villes-internet.net
871edf29-0671-4695-9617-77674c29a5df,14,1,15,D,,http://passageenseine.org
9e606801-582f-48b4-baa4-be70b9d01353,29,26,55,B,,http://oip.org
cbfb7a82-4bff-464e-9028-5d4cdec68cc2,22,27,49,C,,http://danactu-resistance.over-blog.com
3dc579d9-4c6b-4d99-8c2a-9ee897d7c79b,35,111,146,C,,http://confusionnisme.info
72580f12-eeca-497b-b088-43500b635f06,5,26,31,A,,http://touscobayes.tumblr.com
2bd0c89b-a3f9-48cc-941f-55f5c5895060,5,1,6,C,,http://poivron.org
1c2fb582-01f9-41a3-9c08-d1a431793f35,1,8,9,A,,http://www.jardindesnouzeaux.fr
594d1664-62a9-4cd1-b850-d15e1b0d605e,9,39,48,A,,http://leretouralaterre.fr
1e4aba03-f960-41b0-8222-69ba2ff11206,15,33,48,B,,http://www.uzine.net
09d35d70-21e1-49ed-82be-28ef216eeead,3,0,3,D,,http://sacred-economics.com
ec5f4f8a-2538-4d48-9d47-9acb5b623bb4,9,94,103,A,,http://moicitoyen.org
38cd03d0-3eed-4655-a72a-ab501bd88f43,9,5,14,A,,http://projet-react.org
35e0df63-8eaa-4de7-94f5-6ce765398a74,13,35,48,B,,http://imagesociale.fr
40afcc1a-dc53-4ff1-ad97-b6aa2557fb89,16,20,36,D,,http://transfert.net
96f6b249-eef2-4169-b7e3-f4598e6705b5,22,1,23,C,text,http://mutineseditions.free.fr
06ffa617-29be-490a-9eb4-459bb4a66248,25,7,32,B,,http://syriza-fr.org
eeb31bec-4b5d-4058-a3be-a9ed4e5cfbfc,23,35,58,A,economy,http://www.sol-reseau.org
3d4ba6d9-859c-4c5e-ba50-d29b1d85536a,8,2,10,A,,http://septiemecontinent.com
bb9cf60f-cf69-44d6-9df0-10838dbacb03,16,22,38,A,,http://mouvement-equitable.org
a04c446c-9b20-47c5-88c8-f5b79e2a6d29,11,9,20,B,,http://repid.com
803087ca-df2d-4db7-b80e-b94a23f5e8b1,21,70,91,B,,https://resistanceauthentique.wordpress.com
91dea61e-aa88-413d-b20e-89e360e6b85d,14,0,14,C,,http://inventati.org
42813bd3-6aca-49c5-b714-38fd802f8b68,15,160,175,C,,http://anars56.over-blog.org
fdbcb6dd-8cac-4480-97dd-e34113aca7e4,13,13,26,A,,http://www.mypositiveimpact.org
574cd110-0bd9-444c-8992-2d2f05439495,12,10,22,A,,http://alliancepec.free.fr
616c94a1-264b-4ca9-abd5-f7d99fbb4db9,12,76,88,A,map list calendar @ardeche,http://oui-transition07.org
90be7c8b-508d-47f5-ac8d-a4cb7bab41fe,23,2,25,B,media,http://lecanardenchaine.fr http://twitter.com/canardenchaine
0c39b225-2f52-4d2b-931e-05e7a6107e6b,6,9,15,A,agriculture,http://permaculture.ch
8c10db30-956c-40be-8405-88a8c57c41a2,23,6,29,A,,http://lespetitsmatins.fr
45f99ace-10c6-4f43-b7eb-f243b8e5353c,9,0,9,F,,http://nddl-idf.org
a6d07d0a-aa72-468b-a349-cd5a3d76265d,11,0,11,A,,http://unaf-apiculture.info
8b78edf2-37f0-43ae-8cdc-786f6ef70543,10,63,73,D,,http://www.lececil.org
713d870d-7e20-441b-8939-4e65216602b2,10,21,31,D,,http://www.tmplab.org
a74cdcae-e852-431c-ac00-8b5ee6bacc7b,18,10,28,A,,http://wwoof.fr
61772367-06a5-4cb0-b68d-449df3cc6d29,22,15,37,A,,http://www.festival-alimenterre.org
c1dfb765-66b0-4f7b-97dd-53997d69baaa,21,10,31,A,,http://www.natureparif.fr
35473b33-9f00-4169-83bb-5ab818508a30,46,12,58,B,,http://www.migreurop.org
72458a40-579f-49b6-a959-5a45bee5d8d1,19,13,32,A,,http://www.pollinis.org
0f64602f-b0d6-4967-8eab-e6bacd3b4aee,12,20,32,A,,http://www.tinkuy.fr
dfb531c3-1b7b-43f8-8884-148aee0dacdb,0,6,6,C,,http://inventati.org/nebuleuse
718b1016-f95f-4311-83ec-fa8c381f12fb,24,25,49,E,,http://objectiondecroissance.org
00130287-038a-4b82-a2b0-565ac9f6ea8c,32,15,47,B,,http://larevuedesressources.org
5fa0a82e-b0aa-472d-8ab2-c4b49f23c08b,9,5,14,A,,http://synabio.com
3a342d5d-57a1-4c5b-b2b8-ec2138c90c40,25,5,30,A,,http://www.lemois-ess.org
b735784b-c805-497d-b3c3-bcf8823023eb,25,11,36,A,,http://www.terre-net.fr
e9942360-3a51-4e47-b640-a34af4575baa,20,1,21,B,,http://www.ifrap.org
28223c6b-e673-4788-b222-3a1a825c09d9,11,17,28,B,,http://sud-culture.org
efc9061b-9fb9-4f05-873e-1d3e420a5d17,16,139,155,B,,http://netoyens.info
03ff100c-90ec-4a9d-b8b3-bd61902658a7,16,8,24,B,media video,http://nada-info.fr
2df35f6a-7fc5-4b98-8fd9-6c00985e408c,12,4,16,E,alienation,http://reposeurs.eu.org
bba75918-bcdf-4b1f-9999-c7a6257529f2,22,1,23,B,,http://luxediteur.com
955e676e-c99b-4535-a260-63d6b23e977c,15,14,29,A,,https://relocalisons.wordpress.com
ee51655c-4e92-47b2-b5e6-941a2042b411,48,57,105,A,,http://www.youphil.com
d90e4239-4b9a-472b-9019-a29f00a27151,20,0,20,C,,http://stoplecontroleaufacies.fr
d16dbbb1-c45f-4db2-adf9-71c790efe830,8,19,27,A,,http://villages78entransition.fr
c4268aaa-c6ce-45ca-bf5b-a9a12ba8928c,1,15,16,B,,http://intempestifs-a-s.blogspot.com
638e9d8c-7a38-4721-b630-40c0d6f9aa37,24,1,25,B,,http://prochoix.org
fe6257ad-4279-4ca1-a9e6-9a1d30bbae61,26,7,33,C,web,http://no-log.org
66fe6be2-b46f-4b72-8593-28f1eabb5b32,14,63,77,A,,http://idies.org
bea89002-3b1e-4b8b-9d71-5326ef411953,7,0,7,E,alienation,http://antipub.net
096ba896-0790-411e-9d53-f5edd60d00f6,14,0,14,E,,http://zalea.org
84f24b1d-76bd-4579-8100-b8aede8e2c03,8,21,29,B,,http://ordinateurs-de-vote.org
df84baad-ca62-4269-877e-8afd77c3259a,11,30,41,A,,http://alter-eu.org
5b2ebc20-689c-4efb-bf99-bc750687788e,15,4,19,B,,http://modes-d-emploi.net
78963c6d-4d82-4a0a-99ca-315e9a37597e,14,4,18,A,,http://prioriterre.org
fc275cb3-4c9d-42ca-8951-d59328fe746d,16,3,19,D,,http://movecommons.org
cb03a58a-86b3-441e-afed-3925a4349dbb,18,3,21,D,,http://merome.net
6fe84d41-1f79-4930-8066-a852995ec663,22,0,22,B,,http://www.inrs.fr
bff913f0-b23a-4e4a-965a-921f94904a15,22,57,79,A,,http://mvtpaix.org
e291c87d-f78e-47c8-9572-a250b47c9352,10,0,10,D,,http://irena.org
30937179-5006-43c0-a4cc-24324af97d72,17,42,59,A,,http://eg-pouvoir-citoyen.org
71fb0fc7-62b8-4bd7-af64-e671c5331a31,4,11,15,B,,http://pourlemancipation.org
46356038-3cd0-47bd-8cf5-89f48d2ac53e,22,3,25,C,,http://prison.eu.org
43551962-6e62-49fe-9fdf-0a1fa67eb30a,7,0,7,A,,http://www.congrespesticides.org
8a6998aa-222c-417b-a6ca-b9fdf6f8d3fb,26,38,64,C,,http://lesazas.org
9f599b5a-a678-42ed-930e-85d22e04e4ab,24,2,26,D,,https://okfn.org
411cf4f2-a3c8-4e0c-bf83-d1c50c8ed3d2,5,4,9,A,,http://institut-gouvernance.org
f9c7770c-783f-4053-84f4-c2613ac51e7c,10,0,10,A,,http://lerassemblementcitoyen.org
8844cc29-8c24-437c-9547-d4a719cb2095,13,9,22,C,,http://kaosenlared.net
7782a6a0-30e8-4af5-a7d3-9b4a0aa7b829,5,11,16,A,zad,https://zadpatate.wordpress.com
