name,address,lat,lng,scale,contact,description,source,tags
La ferme des bouillons,,49.479667,1.095648,,,"Maraîchage biologique, chantiers collectifs ( agro-écologie et éco-construction), zone de troc - fermedesbouillons.blogspot.com/",hetero_lieux,#icon-503-FF8277
Le Guidoline,,49.438222,1.098844,,,"Café culturel associatif, atelier vélo, animations diverses autour de l'écomobilité et de l'économie solidaire- www.guidoline.com/",hetero_lieux,#icon-503-FF8277
Le Clos Romain,,43.578458,3.363827,,,Ferme en agro-écologie (olives et huiles) et gîtes écologiques - http://closromain.fr/,hetero_lieux,#icon-503-FF8277
La Berlue,,44.323121,3.5941979999999996,,,Librairie indépendante-http://librairielaberlue.tumblr.com/,hetero_lieux,#icon-503-FF8277
La Chèvrerie des Felges,,44.270509,3.7595339999999995,,,"Hébergement éco-touristique (yourtes), élevage caprin et transformation fromagères-www.yourtes-cevennes-cevennes-gorgesdutarn.fr/",hetero_lieux,#icon-503-FF8277
Ferme des Natalys,,43.341259,3.485284,,,"Ferme en agriculture biodynamique, maraîchage, arboriculture, plantes médicinales, volailles, animations pédagogiques, boulangeries, boulangerie (en projet)- http://www.lesnatalys.fr/",hetero_lieux,#icon-503-FF8277
L'Atelier 23,,45.841247,1.911009,,,"Bar, restaurant, épicerie (produits locaux et issus du commerce équitable), animations socio-culturelles- http://latelier23.free.fr/",hetero_lieux,#icon-503-FF8277
La petite Fabrique,,45.42481000000001,1.56304,,,"Café culturel associatif, animations socio-culturelles, échanges de savoirs, paniers paysans et dépôts-vente de produits locaux, artisanaux et issus du commerce équitable-http://fabriquesolidaire.wifeo.com/",hetero_lieux,#icon-503-FF8277
A.P.P (Atelier Pédagogique Personnalisé),,45.42481000000001,1.56304,,,-,hetero_lieux,#icon-503-FF8277
Constance Social Club,,45.749379,1.935921,,,"Centre social en milieu rural en devenir, café culturel associatif, espace de création, d'expression et d'échange",hetero_lieux,#icon-503-FF8277
Le Caf'Art,,47.284496,-1.255742,,,"Café culturel, épicerie de produits bio et locaux, bouquinerie, cédéthèque- www.le-caf-art.com/",hetero_lieux,#icon-503-FF8277
La Maison des Littératures,,47.259279,-0.07469,,,"Librairie indépendante, poésie et littérature contemporaine, résidence d'artistes, interventions en milieu scolaire et dans l'espace public- http://lamaisondeslitteratures.blogspot.fr/",hetero_lieux,#icon-503-FF8277
L'Equipage,,47.143723,-1.693384,,,Café-Librairie associatif- http://lequipage.jimdo.com/,hetero_lieux,#icon-503-FF8277
Le Café Citoyen,,50.632615,3.063121,,,"Café restaurant coopératif, lieu de rencontres, de débats et d'échanges- www.cafecitoyen.org",hetero_lieux,#icon-503-FF8277
Epicerie La Moutièrette,,46.954444,-0.391149,,,"Epicerie associative, produits locaux et issus de l'agriculture biologique-http://www.leguideduflaneur.com/pages/deux-sevres-79/balade-a-thouars/epicerie-de-moutiers-sous-argenton.html",hetero_lieux,#icon-503-FF8277
Le Loubatas,,43.648145,5.583225,,,"Ecogîte Provençal insolite, d'éducation à l'environnement (séjours éducatifs et de loisirs, formations, animations, etc...)www.loubatas.org/",hetero_lieux,#icon-503-FF8277
Le point de lumière,,44.056118,5.048133,,,Café alternatif citoyen-www.lepointdelumiere.com/,hetero_lieux,#icon-503-FF8277
"Le 3C, café culturel Citoyen",,43.525847,5.454675,,,"Café associatif, animations socio-culturelles, bibliothèque participative-http://cafeculturelcitoyen.org/un-cafe-associatif/",hetero_lieux,#icon-503-FF8277
Le Lay t'motiv,,45.955603,4.221444,,,"Café culturel associatif, lieu de rencontres intergénérationnelles et interculturelles en milieu rural- http://www.laytmotiv.fr/",hetero_lieux,#icon-503-FF8277
ImaginaCtion,,46.075031,4.613882,,,"Café culturel associatif, ateliers variés pour petits et grands, improvisations théâtrales, projections-débats, soirées jeux...http://asso-imaginaction.fr/",hetero_lieux,#icon-503-FF8277
L'embarqu'Café,,44.895656,4.644692,,,Café culturel associatif- http://www.embarqucafe.fr/,hetero_lieux,#icon-503-FF8277
Le Cause-Toujours,,44.92517,4.899691,,,Café culturel associatif http://www.resocafeasso.fr/le-cause-toujours-26/,hetero_lieux,#icon-503-FF8277
Jardin partagé Histoire de Nature,,45.289763,4.732572,,,"Jardin partagé, ateliers de cuisine, animations culturelles et d'éducation à l'environnement-www.oui-transition07.org/index.php?...histoire-de-nature.",hetero_lieux,#icon-503-FF8277
Le Remue-Méninges,,45.426104,4.389915,,,"Café-lecture associatif, ateliers d'écritures, apéro-conte, café-signes, café-impro, scène ouverte -http://remue-meninges.com/",hetero_lieux,#icon-503-FF8277
Le KoToPo,,45.769655,4.833297,,,"Espace culturel international, café des langues, cuisine et musique du monde, bar international, bibliothèque, jeux, animations culturelles (concerts, débats, ateliers, rencontres, etc..)http://www.kotopo.net/",hetero_lieux,#icon-503-FF8277
SchlaU,,48.13762,11.5641,,,Ecole de la deuxième chance pour les réfugiés mineurs non accompagnés.http://www.schlau-schule.de/,hetero_lieux,#icon-503-FF8277
Babel Studios,,11.631546,104.881319,,,Studio radio fondé par des réfugiés Cambodgiens exilés des Etats-Unis. Espace d'expression et de création artistique pour les jeunes en difficulté de Phnom Penh- http://www.tourismcambodia.com/directory/news-media/video-production-services/11771_babel-studios.htm,hetero_lieux,#icon-503-FF8277
Food Coop park Slope,,40.67476,-73.976866,,,"Coopérative de consommation, supermarché bio et/ou local auto-géré par les clients- http://www.foodcoop.com/?page=contact",hetero_lieux,#icon-503-FF8277
Café Plùm,,43.705484,2.137206,,,"Café culturel, librairie, salle de spectacleA la fois café de village, librairie alternative de proximité et lieude programmation culturelle et artistique, le Café Plùm a été pensé parses créateurs comme un pôle culturel en milieu rural.http://www.cafeplum.org/",hetero_lieux,#icon-503-FF8277
Chez ta Mère,,43.610111,1.440507,,,Café associatif et culturel - Toulouse (Haute-Garonne),hetero_lieux,#icon-503-FF8277
Le Tricycle enchanté,,45.321709,0.587245,,,"Association située en Dordogne qui a comme objectif principal de luttercontre le gaspillage et de montrer qu'il est possible de consommerautrement. Espace de tri, cette association redonne vie aux objetsqu'elle vous invite à découvrir et à acheter à prix réduit dans sonbric à brac. http://www.tri-cycle.org",hetero_lieux,#icon-503-FF8277
Le refuge des Ombradoux,,44.75225,0.882274,,,"Lieu d'accueil, cette association se veut un soutien pour des personnesdans le besoin.",hetero_lieux,#icon-503-FF8277
éco-lieu Jeanot,,43.933607,-0.9205629999999999,,,"Jardin éducatif d’agro-écologie nourricier, qui est ouvert à tous. On ytrouve un rucher, une marre, des animaux, des parcelles de cultures,des toilettes sèches, un espace camping, une cuisine collective, uncentre de ressource ! http://www.jeanot.fr/",hetero_lieux,#icon-503-FF8277
Magiq casaü,,43.358578,-0.149273,,,"(Mouvement des oasis en tout lieu). Refuge du vivant, ce lieu se veutêtre un lieu de création d'une terre saine où se réutilise les énergiesrenouvelables,etc.http://www.oasisentouslieux.org/IMG/pdf/MAGIQ_CASAU.pdf",hetero_lieux,#icon-503-FF8277
La Belle Verte,,44.388724,-0.328222,,,"(Mouvement des oasis en tout lieu). L'association a pour objetl'écologie pratique, elle est une centre de formation, un centre deressources, un lieu de sensibilisation à l'agroécologie.http://la-belle-verte.net",hetero_lieux,#icon-503-FF8277
L'éco-centre du Périgord,,45.573618,0.9973529999999999,,,"Un lieu d’informations, de démonstrations, d’expérimentations et deformations concernant les techniques écologiques dans le domaine dubâtiment, de l’énergie, de l’eau et du paysage.http://ecocentre.org/",hetero_lieux,#icon-503-FF8277
Terre de possible,,46.27745,4.541049,,,"(Mouvement oasis en tout lieu). Un lieu d'accueil, de partage et deformations. Verger en biodynamie avec mutualisation de matériel.http://oasisentouslieux.org/IMG/pdf/Terre_de_Possibles.pdf",hetero_lieux,#icon-503-FF8277
Compagnie de Cirque Galapiat,,48.497938,-2.6897040000000003,,,"Résidence d'artistes, cirque itinérant, centre de ressource et decréation artistique. http://galapiat-cirque.fr/Histoire.html",hetero_lieux,#icon-503-FF8277
La Marmilie,,43.611922,1.413717,,,"Restaurant associatif, café culturelhttp://lamarmilie.over-blog.com/",hetero_lieux,#icon-503-FF8277
Le Couvent alternatif,,48.775582,-3.304472,,,"Implanté dans le village de Camlez situé dans les côtes d'armor, celieu regroupe des commerçants militants autour d’une cour servant delieu d’animations et de festivités de toutes sortes.http://www.couventalternatif.com/",hetero_lieux,#icon-503-FF8277
Association Autrement,,47.849429,-4.309197,,,"Eco-lieu (verger, potager bio) a pour objectif de développer desprojets et des activités allant dans une démarche de respect del'environnement et de développement des relations entrehumains…http://fermautrement.free.fr/",hetero_lieux,#icon-503-FF8277
La Batailleuse,,46.74492,6.289485,,,"Club de loisir et d'Action de la Jeunesse, il regroupe une fermeautogérée pour y partager avec les jeunes de nombreuses activités !http://claj-batailleuse.fr/",hetero_lieux,#icon-503-FF8277
Le Champ Commun,,47.919925,-2.280307,,,"Coopérative de services de proximité : épicerie paysanne, caféculturel,chantiers participatifs, organisation de festival...http://www.lechampcommun.fr/",hetero_lieux,#icon-503-FF8277
Oasis de Penn Ann Hoat,,48.310403,-3.317758,,,"Site constitué d'un habitat pour assurer l'accueil du public, il a pourobjectif de permettre la démultiplication de l'agroécologie.http://oasisentouslieux.org",hetero_lieux,#icon-503-FF8277
Confluence,,47.90552,-1.787629,,,"Lieu de vie à trois kilomètres de Rennes, cet éco-hameau se constituede vergers, de jardins et on y trouve des habitats nomade (yourtes,dômes géodésiques). Sur ce site on y partage des savoirs et dessavoirs-faire. http://oasisentouslieux.org",hetero_lieux,#icon-503-FF8277
"L'Oasis du ""Val heureux""",,47.917499,1.8310299999999997,,,"(Mouvement oasis en tout lieu). 250 m2 de jardins biologique y sontaménagés. Il s'agit d'un projet de jardins partagés, une expérienceexpérimentale en milieu urbain. http://oasisentouslieux.org/",hetero_lieux,#icon-503-FF8277
Le Café des pratiques,,47.251588,6.035062,,,"Espace de convivialité, de jeux et de fabrication...http://lecafedespratiques.blogspot.fr/p/association.html",hetero_lieux,#icon-503-FF8277
La Batailleuse,,46.74486,6.289458,,,"Ferme autogérée, centre d'accueil Jeunesse, éducation à l'environnementet éducation populaire (membre du réseau REPAS)Ferme associative défendant les valeurs d’une Agriculture Paysanneparticulière : collective en autogestion, diversifiée, respectantl’environnement et ouverte sur le monde.http://claj-batailleuse.fr/",hetero_lieux,#icon-503-FF8277
La Ferme de Bec Hellouin,,49.229705,0.722694,,,"ferme expérimentale fonctionnant selon les principes de lapermaculture, et centre de séminaires, de recherche et de formation.www.fermedubec.com",hetero_lieux,#icon-503-FF8277
La Boîte à Lutins,,43.603516,1.477361,,,"Le café des enfants est un vrai café !!!On y discute plus ou moins fort. On y chahute gaiement. On y ritbeaucoup !!Un bistrot de quartier ordinaire, ou presque…www.laboitealutins.fr",hetero_lieux,#icon-503-FF8277
La Bergerie de Villarceaux,,49.117338,1.713867,,,"Lieu unique de dialogue sur les défis de demain, la Bergerie vouspropose une offre complète d'hébergement, de séminaire et derestauration bio, au sein de l'ancien corps de ferme de la Bergerie quia été entièrement rénové écologiquement et dans le respect dupatrimoine architectural local.http://bergerie-villarceaux.org/",hetero_lieux,#icon-503-FF8277
Le Maquis,,43.36599900000001,2.68178,,,"Le Maquis, c’est avant tout une ferme où se mêlent agriculturepaysanne, engagement social et action culturelle.www.cravirola.com",hetero_lieux,#icon-503-FF8277
Le pas de côté,,43.34283,3.212106,,,"Librairie engagé, Bistrot bio-équitable.http://lepasdecote.alter.free.fr/",hetero_lieux,#icon-503-FF8277
Terre du Cinoble,,42.86159,2.459865,,,"Le projet « Terre du Cinoble » a pour objectif de proposer de manièreinnovante et globale une solution locale à quatre problèmes actuels dela société concernant l’environnement, le logement, l’emploi et larevitalisation du milieu rural.www.terredevieducinoble.org",hetero_lieux,#icon-503-FF8277
Camping de la Font Blanche,,42.849289,2.076759,,,"Gîte et camping associatif et participatif, espaces d'échanges desavoirs, stages et chantiers collectifs",hetero_lieux,#icon-503-FF8277
Le battement d'ailes,,45.22304,1.67284,,,"Centre agroécologique et culturelLe battement d’ailes se positionne comme un « accompagnateur » œuvrantavec et pour les acteurs de son territoire pour une transformationsociale, écologique et économique au service de l’Homme ici,aujourd’hui et demain partout.www.lebattementdailes.org",hetero_lieux,#icon-503-FF8277
Ardheia,,45.924647,2.362661,,,"Partage de savoirs en écoconstruction, construction de cabanes etd'habitations diverses.http://ardheia.free.fr",hetero_lieux,#icon-503-FF8277
Eco-centre du Pays Nantais - HEOL,,47.619587,-1.380157,,,"La Maison Autonome : Economie d'énergie et énergie alternatives,assainissement écologique, jardins.www.heol2.org",hetero_lieux,#icon-503-FF8277
Le monde allant vers ...,,45.738447,1.743779,,,"La ressourcerie met en œuvre des actions de réduction des déchets à lasource, le réemploi et le recyclage.www.lemondeallantvers.org",hetero_lieux,#icon-503-FF8277
Le Caf'cause,,44.674513,1.87849,,,"Café culturel associatifLe Caf’Causse, géré par l’association REISSA à Assier propose un lieud’échanges et rencontres.http://reissa.jimdo.com/caf%C3%A9-associatif-caf-causse/",hetero_lieux,#icon-503-FF8277
La ZAD Notre-Dame-des-Landes,,47.380917,-1.711121,,,"Collectif de lutte contre l'aéroport de Notre-Dame-des-Landes. Pour unelutte radicale contre le projet d'aéroport! Terre et liberté!cf. « Les avions, c'est plus de saison ""http://lutteaeroportnddl.com/",hetero_lieux,#icon-503-FF8277
Oasis des 7 cercles,,47.554982,-0.23345900000000003,,,"Lieu de vie écologique et solidaire, accueil de groupes et d'individus,séjours de rupture, stages et animations (Mouvement des Oasis en touslieux).www.oasisdes7cercles.com",hetero_lieux,#icon-503-FF8277
Le jardin des possibles,,47.454849,4.290011,,,"Un jardin collectif et partagé dédié à la rencontre et à la biodiversitéUn lieu que nous voulons vivant, libre, ouvert à toutes les initiativesdans le respect de la faune, la flore et du milieu.http://www.empreintes-auxois.org/jardin-des-possibles/",hetero_lieux,#icon-503-FF8277
L'équitable café,,43.294497,5.383108,,,"Café associatif d'information et de sensibilisation alternatifécologique et citoyen, l'Équitable Café propose depuis 9 ans ateliers,projections-débats, cycles d'informations thématiques, rencontresd'auteurs, mais aussi des produits bio, locaux dans une démarcheéquitable, tout cela dans un lieu collectif et ouvert au grand public.http://equitablecafe.org/",hetero_lieux,#icon-503-FF8277
Le potager d'un curieux,,43.85365500000001,5.456429,,,"Maraichage biologique, conservation et échange de semences paysanne,animations pédagogiques.Visite des jardins, vente de semences rares ""pour jardiniers amateurs""et de légumes oubliés.La presse en parle.",hetero_lieux,#icon-503-FF8277
Ferme pédagogique de l'Oiselet,,44.10333500000001,4.970541000000001,,,"Ferme pédagogique en agriculture biologique, vignes, jardin de légumesanciens, verger conservatoire de fruits oubliés, échange de semences,accueil de groupes, hébergement (yourtes) et animations diverses.www.oiselet.com/fr",hetero_lieux,#icon-503-FF8277
