Id,ModularityClass,Degree,OutDegree,InDegree,Tags,Urls
637c7c05-0c67-45bf-a449-60b3d4b55e13,B,3,0,3,,http://facebook.com/pages/Ce-Que-Cachent-Vos-Medias http://facebook.com/pages/Ce-Que-Cachent-Vos-Medias/159124017455829
a7ca4b9d-3a10-41f9-bb17-95c21f3b84cd,E,3,0,3,group politics,http://facebook.com/pages/Les-Citoyens-Constituants http://facebook.com/pages/Les-Citoyens-Constituants/336188216482642
c61a9bff-11a5-47cc-959a-e9baa357163b,A,3,0,3,,http://facebook.com/pages/Combat-Monsanto-officiel http://facebook.com/pages/Combat-Monsanto-officiel/136071526429368
73f429c4-0153-459c-97cd-c5b3ce07ed16,B,111,97,14,,http://reseauxcitoyens-st-etienne.org
881db6e3-66fd-44f4-b071-d568936a821a,E,19,8,11,,http://publicdomainmanifesto.org
a6c55d9c-0f0f-451c-bccd-fa1ddaa1a6e2,B,21,7,14,,http://citoyens-resistants.fr
1c2e8d1a-67be-4775-809a-ad873cee2ed7,A,13,7,6,earth agriculture,http://villes-et-villages-sans-pesticides.fr
49957443-1bba-4b8a-8a50-ec35f6f6cd5a,A,24,18,6,,http://forumcitoyenpourlarse.org
80df3dd8-59be-429b-a1a1-9c9b1ff20455,NC,0,0,0,,http://www.combattants-volontaires-de-la-resistance.com
46b7c3a1-8249-4f6c-8e1f-f72e34bce703,NC,0,0,0,,http://www.reseau-citoyens-resistants.fr
59372585-b15c-4f89-880b-5d830c843dd1,B,3,1,2,,http://criticalresistance.org
3b55835c-97d3-4f81-b956-b6617873d4ce,C,40,34,6,,http://www.associations21.org
8d598ae0-5e8b-4578-a9ec-184c5ef4b582,C,6,0,6,,http://objecteursdecroissance.fr
6bccab75-15f2-4e6b-a55c-04683808bf87,C,23,18,5,,http://decroissance-elections.fr
bb2d2119-94e9-4146-b7bf-83e8fd0a753f,A,18,13,5,,http://alerte-medecins-pesticides.fr
3c4e9bca-51d3-4453-aa01-e409e968a5ad,C,1,0,1,,https://www.facebook.com/LesObjecteursDeCroissance
d9459ad9-aa78-42c2-86e5-f4146fd92ce5,B,25,18,7,,http://resistance-politique.fr
fbc56aff-6703-4689-ab3c-d2d38ae1b8fb,E,1,0,1,,http://coworkingmanifesto.com
0d346758-42dc-4aea-9c3f-e11ecd3f7c0c,B,1,0,1,,http://democratiezero6.fr
a9d28896-eb92-4c38-b06a-7748cab65ae5,C,11,8,3,,http://terriensmalins.strikingly.com
ee53efae-37f2-4ad7-b0ce-20236fa47d98,C,15,12,3,,http://lescompagnonsdelatransition.jimdo.com
b1af5c9e-6dd0-43de-a309-f1a41ad7c9bf,E,5,3,2,,http://democratie-saintandredevalborgne.com
a0926ef7-9d2e-4056-b778-d237f6c20d0c,C,4,4,0,object,http://recuperacteurs.fr
0fd9bc1d-43db-449e-86f4-eecc962bf79d,D,3,1,2,,http://ouvrirloeil.blogspot.com
ec92515e-ea62-4b5a-8a35-32fcf3e0765d,B,71,55,16,,http://voie-militante.com
fa6ea060-f0fe-4ea2-8b65-b46f504a4c97,C,4,0,4,,http://www.bretagnedecroissance.fr
57776f4d-dbe7-4b3d-a5b5-9a855a7c7616,B,21,18,3,,http://axedelaresistance.com
eac6ba02-a716-431c-a350-0bd349f2a9b9,C,6,1,5,economy,http://civilisation-sans-argent.org
30f307f9-71f7-4281-9732-8a127449ba4f,C,2,0,2,,http://europedecroissance.eu
7bd620f7-c20b-4107-ba96-5370e20401d9,A,1,0,1,,http://adsapientia44.blogspot.com
486385bd-adf4-4fe4-829b-1c202f623723,E,19,14,5,,http://decisionsdurables.com
5cfa8319-0899-4393-a6ed-2e3ca44747e2,A,70,68,2,,http://lecoclicot.blogspot.com
05b653a5-528e-422e-b285-f67b687d0f42,E,2,0,2,,http://bambuser.com/channel/convergencesluttes
85b07712-be82-4f83-b452-2b0ecc450f60,B,21,14,7,,http://resistancepedagogique.blog4ever.com
e01f83e1-24bd-46d2-806e-d6f3d95f7c75,A,34,34,0,,http://lejardindepascaline.blogspot.com
da45c9d5-6d55-4dc5-8fb1-7387fd028e21,C,23,18,5,,http://decroissance2012.fr
d9fb3c23-58fd-41c2-9042-2dffcb9bf58f,A,13,2,11,,http://citoyensdumonde.fr
115636f8-5daa-42d8-8e84-c3abfc82eb95,B,6,0,6,,http://luttes-etudiantes.com
5e8f8275-5bb0-4105-9109-46f2e230bcc2,E,14,9,5,,http://objectifdemocratie.org
95e55432-b2b9-4640-9cb7-278b0744e67a,B,86,79,7,,http://comite-pour-une-nouvelle-resistance.over-blog.com
4d7945e1-0268-45fc-86cc-43762541a8df,A,12,6,6,agriculture,http://pesticides-non-merci.com
d29c1f09-5a39-4563-a4c3-716ff0da1797,C,68,62,6,,http://assosdecroissanceconviviale.over-blog.com
c88795a8-5a64-4534-a6af-d5e8fb50002b,C,21,6,15,,http://festival-resistances.fr
9e121876-34ec-4fdf-9d1a-3a9a641f38d8,A,4,2,2,,http://pesticidescancer.eu
1a2a4d8e-6132-4d78-bf3f-cb8ae8ed3ab8,B,47,32,15,,http://h16free.com
deff0733-2c4d-4981-9d00-4b801f326f91,E,31,25,6,,http://unisson.co
bb932d18-2479-45f7-8eb7-e68d15472a85,B,13,10,3,,http://idees-beaumont.org
761b3675-1c6e-4345-a0a6-d256c535b1f0,E,23,8,15,group,http://coopaname.coop
35d2d6bc-c6ec-4014-83c8-97cb9a4420e6,B,3,0,3,,http://citoyensdebout.org
9c3dbeaf-d789-43a6-beb4-52ecb1bdc46d,A,14,7,7,,http://lareservedesarts.org
6de53d7a-b21e-4b1d-aff0-f997af486e5d,E,11,7,4,group,http://portparallele.com
63cca9d4-dd57-4ed0-9c5e-c0d69fe55ef5,C,29,8,21,,http://www.ressourcerie.fr/Vos-Ressourceries/Localisations
e11a4da3-20c7-4f9b-aa51-9f989b885119,C,4,2,2,,https://assoalice.wordpress.com
1d0ef1ca-1d43-4c25-87f1-9ff9dcf91664,NC,0,0,0,,http://www.coopetic.com
a56f55c5-4e0c-45b9-a78c-878e433875bf,E,62,51,11,,http://movilab.org/index.php?title=Le_manifeste_des_Tiers_Lieux
fcc7ef85-2a30-4d39-ab17-7b8b4e4ba063,A,138,85,53,,http://sciencescitoyennes.org
6a24db50-0e77-4907-af24-5ca601c29cbe,C,36,15,21,agriculture,http://villecomestible.org
b75c021f-e32f-4213-a2e3-d9bd10581d2b,C,12,5,7,,http://www.toitsvivants.org
1de7e7f0-4723-495b-a37e-89b109db458d,A,13,12,1,,http://gdrillon.id.st
220184fc-af02-42ad-87ed-082542eb4aea,C,29,27,2,,http://www.zone-ah.org
0d1592aa-2e34-4f5a-b888-a8d2e7088967,B,66,61,5,,http://alalumieredunouveaumonde.blogspot.com
428f9321-a186-4fab-a661-489d19c1e6a8,C,32,18,14,,http://jardinons-ensemble.org
5b4a59aa-b84c-4de5-8095-911dc5c35811,B,7,5,2,,http://avoir20ansdanslesaures.net
587ade09-3e0d-4b6d-8fcc-28daf6e52bb6,C,42,36,6,agriculture,https://villepermaculturelle.wordpress.com
81924b9c-2cb0-4635-973a-2647ce4b2151,B,6,6,0,,http://feudelesprit.com
88e93bf3-5c1d-4bfa-b455-1e36da8f51d2,C,15,6,9,,http://lagenerale.fr
6e6d1064-3866-43b7-9033-320bab129d4d,E,49,11,38,,http://fsf.org
3b9cb866-3151-47ce-b63a-28e77742827f,E,25,10,15,,http://fsfe.org
a69e512e-ac03-4379-b28b-e5c36e0fb7f6,D,169,141,28,,http://zones-subversives.com http://zones-subversives.over-blog.com
1d3c7f62-5d80-4d2d-a5f2-b8813ddc9909,C,1,0,1,health love,http://accoucherautrement.free.fr
58f82fa9-6302-40e7-bd35-e65536cf1452,NC,0,0,0,health,http://forum-anti-psychiatrie.com
bf42ad46-8e50-4378-87b1-7c3d49a88733,D,99,52,47,,http://1libertaire.free.fr
70e03289-b9ee-4cb0-9072-4dd3f0fa4ca3,D,22,2,20,video audio creation list ,http://ubu.com
50e54039-555d-4941-90ef-cedb20e6b8b9,B,4,4,0,creation,http://chrismarker.org
93daa6bb-de5c-47a9-b0d9-443e30b24904,B,9,6,3,,http://roland-veuillet.eu.org http://roland-veuillet.ouvaton.org
922a77e6-6c41-4393-8332-4529c19666f2,B,10,7,3,,http://onvaulxmieuxqueca.ouvaton.org
dd14bc0b-ede9-499b-b67c-6c1ad98055ad,B,8,2,6,,http://sudeducation92.ouvaton.org
856d8361-bd51-4bad-9520-49bc8a2af58f,B,14,8,6,,http://delairafranceinter.ouvaton.org
99373de8-aa56-4a48-8e60-bc80bac8089e,A,34,30,4,,http://attacm.ouvaton.org
0c605e73-167a-4787-9391-0921950f3ee7,D,76,19,57,media list,http://les-renseignements-genereux.org
44a64b70-7df6-463b-b273-72d0c144dbfc,D,146,58,88,,http://non-fides.fr
eced60e4-71d4-4e2d-b6c1-aea2ef228cc7,B,125,31,94,politics,http://twitter.com/lepg http://lepartidegauche.fr http://facebook.com/partidegauche.national
e59e8fcd-558c-45fd-846b-cc3ea59ae2b8,E,49,44,5,,http://techn0polis.net http://twitter.com/amaelle_g
631f22c6-9ed7-4372-814e-ff64a438fe6e,B,15,8,7,,http://copaf.ouvaton.org
15a8a1fd-8095-495e-87c8-85aeab704dba,A,7,4,3,,http://alder.ouvaton.org
553db110-e964-441e-af10-0205170b82c4,D,13,3,10,text words map,https://montenlair.wordpress.com
b2d45ed4-0a28-4bdf-b42e-8ef946537aac,D,1,0,1,,https://nasalclown.wordpress.com
b6fdef43-a22a-4a5b-a382-d9457c4d0607,B,7,1,6,creation map,http://khiasma.net
21b96705-0157-4df3-abeb-b54fdea14afe,D,41,4,37,,http://offensive.samizdat.net http://offensiverevue.wordpress.com
94541a18-d21c-4632-9003-b5976f55161e,D,16,12,4,,http://prisonniers-politiques.samizdat.net
3f412ac8-4d29-4b35-b465-2cce227f9690,D,3,1,2,,http://dugoudronetdesplumes.samizdat.net
5b5a32df-039a-4866-943b-b26f0c62885b,D,22,1,21,,http://quefaitlapolice.samizdat.net
fe1f1a2b-9f5e-424f-9c9a-6a576aea67b0,D,27,23,4,,http://tours-antifa.samizdat.net
dc341f91-5d54-45b6-8534-5073a151b349,C,8,1,7,,http://publisexisme.samizdat.net
fccca73f-63a5-4ad3-b610-c7033d0a84f7,D,46,6,40,,http://reflexes.samizdat.net
ae6debbf-40bc-4312-90a8-e23762bd22c4,D,45,26,19,,http://transfo.squat.net
dd5f5365-0312-4a37-b91a-9c10d61d00c3,D,4,1,3,,http://encres-noires.squat.net
fda1918f-268e-4917-b5b8-8fa84504f829,D,10,7,3,,http://le56.squat.net
9b129d55-dfc3-4fd2-affd-0426a28240ae,D,55,35,20,,http://atouteslesvictimes.samizdat.net
d7ec2802-b8f4-428f-8653-ec6dc960145b,D,2,0,2,,http://espaceautogere.squat.net
86f91b5e-f92e-4fc8-b871-a4d015faeb7e,C,11,9,2,,http://guidaltern.samizdat.net
14d10441-b639-4b9d-b5ab-f01d0232a5cd,E,6,2,4,,http://biblioweb.samizdat.net
560eee6a-1279-4b7a-8470-c2e2fb9767bc,D,21,17,4,,http://capab.samizdat.net
c9c37171-5adb-4e25-8fbc-94192d1297da,D,14,4,10,,http://nlpf.samizdat.net
dba692b5-b77e-40a9-8be2-3d74c0069850,D,3,1,2,,http://dijon.squat.net
ef40a890-8f1a-4816-99ea-26d6e360a2a3,D,48,2,46,media text philo,http://multitudes.net http://multitudes.samizdat.net
38acabdf-7364-4739-8a59-18cea4c19f75,D,37,13,24,,http://creatoulouse.squat.net
8896b25e-c2e9-4655-af17-015c944347d1,B,3,0,3,,http://ainsi-squattent-ils.fr
6daf1745-8841-46f9-8804-94b4c22e8a3b,D,14,7,7,,http://montpellier.squat.net
97a2213a-da9d-49d1-b26c-bd3a6d03eaeb,D,3,1,2,,http://charade.squat.net
375334ca-26a8-4ceb-a6d6-ec1ae092e525,D,3,0,3,,http://lille.squat.net
75fbe2bb-0290-4bf2-ba1e-3fe31267c12f,D,156,93,63,,http://fr.squat.net
51d8459f-d2cd-414e-8094-14679c9ed89f,C,46,42,4,,http://decroissancepasdecalais.blogspot.com
fca54bff-72ae-42a3-b5af-89ef8b999b49,A,1,0,1,,http://pearltrees.com/t/decroissance-altercroissance
dc331fe7-6b32-410e-aef3-88d5494324c0,C,19,13,6,,http://plusconscient.net
fbd3d1f2-8769-4b2d-b259-fcffd4088dd6,C,28,11,17,,http://vivrecru.org http://regenere.org
7b4e71b6-9d1b-4096-9b9c-2c97c69cb34e,C,73,60,13,,http://projet-decroissance.net
82e4df51-36d2-4818-97f4-fec2d489da42,D,20,5,15,,http://pantheresenragees.noblogs.org
c88a6aea-272f-4612-9476-d3588a834f66,C,10,1,9,,http://sequovia.com
881d5783-d13a-4000-8a3a-0cdb41f8d400,E,14,5,9,,http://villes-internet.net
871edf29-0671-4695-9617-77674c29a5df,E,14,1,13,,http://passageenseine.org
9e606801-582f-48b4-baa4-be70b9d01353,B,53,27,26,,http://oip.org
cbfb7a82-4bff-464e-9028-5d4cdec68cc2,B,49,27,22,,http://danactu-resistance.over-blog.com
3dc579d9-4c6b-4d99-8c2a-9ee897d7c79b,D,143,109,34,,http://confusionnisme.info
72580f12-eeca-497b-b088-43500b635f06,A,31,26,5,,http://touscobayes.tumblr.com
2bd0c89b-a3f9-48cc-941f-55f5c5895060,D,6,1,5,,http://poivron.org
1c2fb582-01f9-41a3-9c08-d1a431793f35,C,9,8,1,,http://www.jardindesnouzeaux.fr
594d1664-62a9-4cd1-b850-d15e1b0d605e,A,48,39,9,,http://leretouralaterre.fr
1e4aba03-f960-41b0-8222-69ba2ff11206,B,48,33,15,,http://www.uzine.net
09d35d70-21e1-49ed-82be-28ef216eeead,E,3,0,3,,http://sacred-economics.com
ec5f4f8a-2538-4d48-9d47-9acb5b623bb4,C,102,93,9,,http://moicitoyen.org
38cd03d0-3eed-4655-a72a-ab501bd88f43,A,14,5,9,,http://projet-react.org
35e0df63-8eaa-4de7-94f5-6ce765398a74,B,46,35,11,,http://imagesociale.fr
40afcc1a-dc53-4ff1-ad97-b6aa2557fb89,E,36,20,16,,http://transfert.net
96f6b249-eef2-4169-b7e3-f4598e6705b5,D,23,1,22,text,http://mutineseditions.free.fr
06ffa617-29be-490a-9eb4-459bb4a66248,B,32,7,25,,http://syriza-fr.org
eeb31bec-4b5d-4058-a3be-a9ed4e5cfbfc,C,55,34,21,economy,http://www.sol-reseau.org
3d4ba6d9-859c-4c5e-ba50-d29b1d85536a,A,10,2,8,,http://septiemecontinent.com
bb9cf60f-cf69-44d6-9df0-10838dbacb03,A,37,22,15,,http://mouvement-equitable.org
a04c446c-9b20-47c5-88c8-f5b79e2a6d29,B,19,9,10,,http://repid.com
803087ca-df2d-4db7-b80e-b94a23f5e8b1,B,88,67,21,,https://resistanceauthentique.wordpress.com
91dea61e-aa88-413d-b20e-89e360e6b85d,D,14,0,14,,http://inventati.org
42813bd3-6aca-49c5-b714-38fd802f8b68,D,170,156,14,,http://anars56.over-blog.org
fdbcb6dd-8cac-4480-97dd-e34113aca7e4,A,26,13,13,,http://www.mypositiveimpact.org
574cd110-0bd9-444c-8992-2d2f05439495,A,22,10,12,,http://alliancepec.free.fr
616c94a1-264b-4ca9-abd5-f7d99fbb4db9,A,88,76,12,map list calendar @ardeche,http://oui-transition07.org
90be7c8b-508d-47f5-ac8d-a4cb7bab41fe,B,25,4,21,media,http://lecanardenchaine.fr http://twitter.com/canardenchaine
0c39b225-2f52-4d2b-931e-05e7a6107e6b,C,14,8,6,agriculture,http://permaculture.ch
8c10db30-956c-40be-8405-88a8c57c41a2,A,28,6,22,,http://lespetitsmatins.fr
45f99ace-10c6-4f43-b7eb-f243b8e5353c,D,9,0,9,,http://nddl-idf.org
a6d07d0a-aa72-468b-a349-cd5a3d76265d,A,11,0,11,,http://unaf-apiculture.info
8b78edf2-37f0-43ae-8cdc-786f6ef70543,E,70,62,8,,http://www.lececil.org
713d870d-7e20-441b-8939-4e65216602b2,E,29,20,9,,http://www.tmplab.org
a74cdcae-e852-431c-ac00-8b5ee6bacc7b,A,29,10,19,,http://wwoof.fr
61772367-06a5-4cb0-b68d-449df3cc6d29,A,35,15,20,,http://www.festival-alimenterre.org
c1dfb765-66b0-4f7b-97dd-53997d69baaa,A,29,10,19,,http://www.natureparif.fr
35473b33-9f00-4169-83bb-5ab818508a30,B,51,12,39,,http://www.migreurop.org
72458a40-579f-49b6-a959-5a45bee5d8d1,A,31,13,18,,http://www.pollinis.org
0f64602f-b0d6-4967-8eab-e6bacd3b4aee,A,33,21,12,,http://www.tinkuy.fr
dfb531c3-1b7b-43f8-8884-148aee0dacdb,D,6,6,0,,http://inventati.org/nebuleuse
718b1016-f95f-4311-83ec-fa8c381f12fb,C,48,25,23,,http://objectiondecroissance.org
00130287-038a-4b82-a2b0-565ac9f6ea8c,B,46,15,31,,http://larevuedesressources.org
5fa0a82e-b0aa-472d-8ab2-c4b49f23c08b,A,14,5,9,,http://synabio.com
3a342d5d-57a1-4c5b-b2b8-ec2138c90c40,A,29,5,24,,http://www.lemois-ess.org
b735784b-c805-497d-b3c3-bcf8823023eb,A,36,11,25,,http://www.terre-net.fr
e9942360-3a51-4e47-b640-a34af4575baa,B,19,0,19,,http://www.ifrap.org
28223c6b-e673-4788-b222-3a1a825c09d9,B,28,17,11,,http://sud-culture.org
efc9061b-9fb9-4f05-873e-1d3e420a5d17,B,154,138,16,,http://netoyens.info
03ff100c-90ec-4a9d-b8b3-bd61902658a7,B,24,8,16,media video,http://nada-info.fr
2df35f6a-7fc5-4b98-8fd9-6c00985e408c,C,16,4,12,alienation,http://reposeurs.eu.org
bba75918-bcdf-4b1f-9999-c7a6257529f2,B,21,1,20,,http://luxediteur.com
955e676e-c99b-4535-a260-63d6b23e977c,C,29,14,15,,https://relocalisons.wordpress.com
ee51655c-4e92-47b2-b5e6-941a2042b411,A,105,57,48,,http://www.youphil.com
d90e4239-4b9a-472b-9019-a29f00a27151,D,18,0,18,,http://stoplecontroleaufacies.fr
d16dbbb1-c45f-4db2-adf9-71c790efe830,C,26,19,7,,http://villages78entransition.fr
c4268aaa-c6ce-45ca-bf5b-a9a12ba8928c,E,16,15,1,,http://intempestifs-a-s.blogspot.com
638e9d8c-7a38-4721-b630-40c0d6f9aa37,B,25,1,24,,http://prochoix.org
fe6257ad-4279-4ca1-a9e6-9a1d30bbae61,D,33,7,26,web,http://no-log.org
66fe6be2-b46f-4b72-8593-28f1eabb5b32,A,76,63,13,,http://idies.org
bea89002-3b1e-4b8b-9d71-5326ef411953,C,7,0,7,alienation,http://antipub.net
096ba896-0790-411e-9d53-f5edd60d00f6,C,14,0,14,,http://zalea.org
84f24b1d-76bd-4579-8100-b8aede8e2c03,B,29,21,8,,http://ordinateurs-de-vote.org
df84baad-ca62-4269-877e-8afd77c3259a,A,41,30,11,,http://alter-eu.org
5b2ebc20-689c-4efb-bf99-bc750687788e,B,19,4,15,,http://modes-d-emploi.net
78963c6d-4d82-4a0a-99ca-315e9a37597e,A,18,4,14,,http://prioriterre.org
fc275cb3-4c9d-42ca-8951-d59328fe746d,E,19,3,16,,http://movecommons.org
cb03a58a-86b3-441e-afed-3925a4349dbb,E,20,3,17,,http://merome.net
6fe84d41-1f79-4930-8066-a852995ec663,A,19,0,19,,http://www.inrs.fr
bff913f0-b23a-4e4a-965a-921f94904a15,A,71,50,21,,http://mvtpaix.org
e291c87d-f78e-47c8-9572-a250b47c9352,A,9,0,9,,http://irena.org
30937179-5006-43c0-a4cc-24324af97d72,A,55,41,14,,http://eg-pouvoir-citoyen.org
71fb0fc7-62b8-4bd7-af64-e671c5331a31,B,15,11,4,,http://pourlemancipation.org
46356038-3cd0-47bd-8cf5-89f48d2ac53e,D,25,3,22,,http://prison.eu.org
43551962-6e62-49fe-9fdf-0a1fa67eb30a,A,7,0,7,,http://www.congrespesticides.org
8a6998aa-222c-417b-a6ca-b9fdf6f8d3fb,D,62,37,25,,http://lesazas.org
9f599b5a-a678-42ed-930e-85d22e04e4ab,E,27,2,25,,https://okfn.org
411cf4f2-a3c8-4e0c-bf83-d1c50c8ed3d2,A,9,4,5,,http://institut-gouvernance.org
f9c7770c-783f-4053-84f4-c2613ac51e7c,A,10,0,10,,http://lerassemblementcitoyen.org
8844cc29-8c24-437c-9547-d4a719cb2095,D,22,9,13,,http://kaosenlared.net
7782a6a0-30e8-4af5-a7d3-9b4a0aa7b829,C,16,11,5,zad,https://zadpatate.wordpress.com
f1b76efa-cc86-470e-9442-eae71874a70f,A,12,1,11,,http://lahulotte.fr
105430ab-f431-4bb2-a149-9ccbbae2b1dd,D,22,8,14,,http://cine2000.org
89f7cbd0-602b-4a65-96fd-19cc4bc86738,C,11,0,11,,http://luttespaysannes.be
4203b03f-bc84-437c-ae5a-a95ef4b373ad,E,12,3,9,act love,http://theyesmen.org
42d50ce4-e07e-49ac-88fb-19660d7ed622,B,113,73,40,,http://lespetitspoissontrouges.org
70c861f1-a0fa-4111-bfd9-395767d1a264,E,33,23,10,,http://toulibre.org
7f9e1222-6f49-4ee3-979d-2ad8f14d71ab,B,64,51,13,,http://dissidences.hypotheses.org
35b071d5-2ec2-45fb-a621-d53d44e665a1,B,103,79,24,,https://sarkofrance.wordpress.com
aefd0297-a6dc-40e1-8515-855a861bca96,E,40,11,29,,http://ffdn.org
6a2dbaf6-812f-433f-92eb-be04bc3c01ce,C,189,10,179,,http://helloasso.com
7aef3e52-c952-4768-9e11-71b3bf17a116,B,126,78,48,economy,http://audit-citoyen.org
7249425f-db09-4d5f-aeb1-4df05c23fd42,D,63,50,13,,http://incendo.noblogs.org
e1dcb381-b9d7-40f3-b1ff-ea1dce4b8355,E,21,9,12,,http://la27eregion.fr
318bf939-e3c8-4121-88a4-6ee52bbb9a0e,D,53,41,12,,http://www.intempestive.net
dbbce43f-e369-4d89-9a68-85f9176e4990,B,2,1,1,,http://friches.net
30276d5d-b051-4498-b885-e3ae0f137c7d,B,175,132,43,,http://gauchedecombat.net
ac4f18d2-9182-4134-bbd7-4d657e7161c2,B,16,1,15,,http://danielbensaid.org
f0277ea4-30c6-425e-b5b7-7490513a42b2,D,103,87,16,,http://cras31.info
ce1f4b19-32bc-4080-bd35-061323a247f2,B,6,0,6,,http://leciss.org
d0a68253-3b56-4382-9c42-72a4e33e8357,B,65,50,15,genre,http://cafaitgenre.org
0fa5dec7-1e60-46f1-afc5-42044220870a,D,20,1,19,,http://getaway.eu.org
c1cceb95-7bf2-46a9-8bd4-dd32a2dc25de,B,15,3,12,,http://jetfm.asso.fr
d9948737-b54f-4632-88e5-b44ab6fa0ba6,D,19,0,19,,http://anarsonore.free.fr
ce2681b9-f6ca-4166-b52d-efce693347b5,D,7,1,6,,http://journal-resister.org
bfae057f-0c4e-465a-8d14-ed0d1527f073,B,27,7,20,,http://www.polemixetlavoixoff.com
bf17f36e-af4d-45c9-8c4c-bf6e6b335af3,C,2,0,2,,http://0100101110101101.org
72a8ec8c-8024-4048-b1d9-17e4e5c198d9,C,24,9,15,,http://cooperativedhr.fr
cc41100c-d93d-4854-aad6-44feeaf152b1,C,44,25,19,,http://www.barricade.be
4476a5da-3e97-4e46-af31-762ac6d50282,D,111,56,55,,http://passeursdhospitalites.wordpress.com http://passeursdhospitalites.files.wordpress.com
0b17ae95-22b2-4d54-974d-0ddb4835e394,D,11,2,9,,http://traficantes.net
d6990f6b-10f7-48ad-93a2-55b06a3babe6,D,16,5,11,,http://lafabriquedeloubli.noblogs.org
aa9df97c-7858-4cc6-8d32-5a69f82489f2,B,8,0,8,,http://revolution-fiscale.fr
e6a7ebc3-537a-482d-a9eb-6909e411adec,A,28,11,17,,http://fetedelanature.com
20b21d46-2fc6-4660-ab4f-5084eddd17de,B,11,5,6,,http://sudeduccreteil.org
8275f2a5-0f67-4237-960b-9b41570c6b32,B,15,2,13,,http://cinearchives.org
f3af2378-69a3-4660-955c-6b544bbf02d0,D,16,0,16,audio,http://radiosenlutte.free.fr
f4eca87a-785a-489d-817a-8c81ee5f3fef,D,26,11,15,,http://cntaittoulouse.lautre.net
ba417c08-a31b-41cc-96be-787e5603747c,B,11,3,8,zad,http://stoptradesecrets.eu
17aabc27-856b-4830-8b06-995a5dc2b860,E,3,1,2,,http://alterezo.be
4228a8f9-8e08-4f13-a2d9-b817592ec65e,D,25,7,18,audio,http://radiolarzac.org
5b9fdc2e-b675-4257-b0ad-46ce3be6b957,A,26,12,14,media,http://www.reportersdespoirs.org
85a49749-5760-4839-9322-a55ea756309e,B,48,34,14,,http://www.les7duquebec.com
ca9fa273-1b58-4c34-9e8f-9eeb4d2581b6,B,17,5,12,,http://www.wikiberal.org
aaf4ad57-b374-43c4-9e5c-1ba6f35f147d,B,42,19,23,,http://romeurope.org
44d302dc-2dc4-4d30-8c9a-9b49b764da26,D,20,0,20,,http://hobo-diffusion.com
82e3cfb9-0133-4649-b983-a31b747a9dd9,E,35,27,8,,http://collectifetc.com
41863a02-5b57-4440-9a64-fb99e043296b,C,11,2,9,,http://www.plantezcheznous.com
ab3bf11f-a2ea-4879-8322-b381a04a8fc9,B,39,28,11,politics,http://www.lcr-lagauche.org
2dd29cce-1bbd-40ef-9b5a-a7fa37f2895c,A,11,2,9,,http://snpn.com
9370b4ea-d8cf-4fb4-89d4-caeb4d907121,B,15,0,15,health,http://www.prescrire.org
e209d010-12a8-465e-a56e-6b408a8e3e1e,C,38,27,11,,http://produitspourlavie.org
420dc25e-9c7f-472d-80fb-d6c97dc52673,B,38,19,19,,http://visa-isa.org
a83295e7-7a9a-4e8a-8a60-4c8edc081035,D,14,6,8,,http://pourclement.org
11e2e0fa-a8c3-4ad9-8f96-0bf8d70c125e,D,23,10,13,,http://raidh.org
8b7e25e2-147e-4032-9a38-d7aa738e4837,C,20,6,14,,http://velorutionuniverselle.org
a9ea4d2c-12f2-4906-857b-0b98580709b4,E,13,4,9,,http://www.lesmaitresignorants.org
bb4e0a4d-8359-4aca-8a4a-ca72c2670cc3,B,9,0,9,,http://sudptt.org
1e158076-90ce-46ab-923e-5fcb3b6959c7,E,19,2,17,,http://www.pingbase.net
962fe43d-78e8-48ab-9af2-ede5e4504819,B,196,167,29,,http://sarkofrance.blogspot.com
01128e31-b329-41da-97e8-664a1fb39611,B,48,27,21,,https://olivierdemeulenaere.wordpress.com
d1a23807-403d-484b-9684-131e7ab7d381,B,26,3,23,,http://snuipp.fr
7df5865f-4e9f-4993-aa3d-579b405d0ec5,D,11,1,10,,http://refusadn.free.fr
73ff42eb-3fd2-417b-808a-1d3e8bb60311,C,47,28,19,,http://politique.eu.org
620041a2-b11b-4366-89ae-db398e850a1e,B,16,7,9,,http://pajol.eu.org
c0a1d4e6-090a-449e-b4e8-4de030e2b98e,A,27,9,18,,http://www.oree.org
0c703a43-15a1-40b5-b620-31827314ebf5,D,9,3,6,zad,http://anarkhia.org http://annonces-ndl.org
d30b677a-abe1-422e-9fbc-40efa6508749,E,4,2,2,,http://petitions.agora.eu.org
dead2c9f-3243-4434-b389-080c56881638,E,6,0,6,,http://electrolab.fr
edc1ac2b-33e0-4265-9886-299d38306163,D,122,108,14,,http://perceoreilles.net
830b653f-da97-495c-86d3-62935ac40bfd,D,24,17,7,,http://p-plum.fr
9a6b0a4c-a45e-44ca-8a76-71f23b289960,E,13,3,10,,http://opendefinition.org
f34bc3e2-319d-4f38-897f-f538bf7ebd08,C,47,26,21,,http://andines.com
db12f509-d5c3-4c95-87f0-207f529e217f,D,17,0,17,,http://www.nova-cinema.org
29ba3c61-68a3-485d-b33f-00166a9dd959,D,25,5,20,law,http://actujuridique.com
1547552f-cb0f-4983-a102-432f3f4e5472,D,43,32,11,,http://antidelation.lautre.net
